"Lat Ctr","U (m/s)","N","Err(U) m/s","Lat Graph","Porco et al. (2002)"
,,,,,"A. Vasavada"
-71.5,-1.03704,27,3.40228,-73.690805476264
-71.4,-1.6,25,3.02765,-73.601226054927
-71.3,-1.33333,27,3.45298,-73.51162384135
-71.2,-1.79167,24,3.43864,-73.421998719175
-71.1,-2,24,3.61158,-73.332350572157
-71,-1.96154,26,3.1557,-73.24267928416
-70.9,-2.37037,27,3.17621,-73.152984739161
-70.8,-1.88,25,3.05941,-73.063266821246
-70.7,-1.81481,27,2.48127,-72.973525414617
-70.6,-2.03704,27,2.5941,-72.883760403591
-70.5,-1.84615,26,2.80987,-72.793971672596
-70.4,-1.90909,22,3.26466,-72.704159106179
-70.3,-1.55556,27,3.51188,-72.614322589004
-70.2,-1.84615,26,2.60296,-72.524462005849
-70.1,-2.125,24,2.78681,-72.434577241616
-70,-3,23,4.31699,-72.344668181321
-69.9,-2.20833,24,4.43287,-72.254734710104
-69.8,-2.69565,23,4.71395,-72.164776713225
-69.7,-3.23077,26,4.58962,-72.074794076066
-69.6,-3.11111,27,4.56014,-71.984786684132
-69.5,-3.52,25,4.73568,-71.894754423052
-69.4,-3.88,25,4.63069,-71.804697178581
-69.3,-3.11538,26,4.64178,-71.714614836599
-69.2,-3.30769,26,4.07695,-71.624507283112
-69.1,-3.76923,26,4.90965,-71.534374404255
-69,-3.65385,26,4.07865,-71.444216086292
-68.9,-4.74074,27,3.66472,-71.354032215616
-68.8,-4.74074,27,3.51472,-71.263822678749
-68.7,-4.82143,28,3.51772,-71.173587362348
-68.6,-4.92593,27,3.03728,-71.083326153199
-68.5,-4.96429,28,3.41546,-70.993038938224
-68.4,-5.2963,27,2.99762,-70.90272560448
-68.3,-5.10714,28,3.4463,-70.812386039156
-68.2,-5.28571,28,3.99868,-70.72202012958
-68.1,-5.55556,27,3.64094,-70.631627763219
-68,-5.25,28,3.38433,-70.541208827674
-67.9,-5.77778,27,3.30888,-70.450763210689
-67.8,-5.41379,29,4.18771,-70.360290800147
-67.7,-5.07407,27,5.0606,-70.269791484073
-67.6,-4.88889,27,6.369,-70.179265150635
-67.5,-5.38462,26,7.84386,-70.088711688142
-67.4,-5.58333,24,8.39729,-69.998130985051
-67.3,-3.47826,23,12.8695,-69.907522929962
-67.2,-2.65385,26,11.8522,-69.816887411622
-67.1,-3.11538,26,6.42076,-69.726224318927
-67,-3.31818,22,6.0897,-69.635533540919
-66.9,-2.34615,26,5.72673,-69.544814966793
-66.8,-1.45833,24,5.25009,-69.454068485891
-66.7,-0.695652,23,4.86579,-69.363293987711
-66.6,-0.333333,27,4.01918,-69.272491361901
-66.5,0.692308,26,4.03752,-69.181660498263
-66.4,1.55556,27,3.81629,-69.090801286754
-66.3,1.92593,27,3.49644,-68.99991361749
-66.2,3.21429,28,3.79431,-68.90899738074
-66.1,5.69231,26,6.51011,-68.818052466935
-66,8.56,25,8.34206,-68.727078766661
-65.9,7.74074,27,7.16075,-68.636076170669
-65.8,9.37931,29,8.24367,-68.545044569868
-65.7,11.7778,27,8.91556,-68.453983855332
-65.6,12.0345,29,9.45094,-68.362893918299
-65.5,13.8929,28,9.024,-68.271774650168
-65.4,14.6897,29,8.43929,-68.18062594251
-65.3,16,28,7.80788,-68.089447687058
-65.2,17.3214,28,8.40218,-67.998239775715
-65.1,17.8148,27,10.3554,-67.907002100555
-65,18.3214,28,10.8936,-67.81573455382
-64.9,19.5172,29,11.5716,-67.724437027926
-64.8,21.2414,29,11.6517,-67.63310941546
-64.7,23,28,12.5226,-67.541751609184
-64.6,23.7586,29,13.3675,-67.450363502035
-64.5,26.1379,29,12.8722,-67.358944987127
-64.4,31.1429,28,7.76848,-67.267495957749
-64.3,32.8214,28,7.30324,-67.176016307372
-64.2,33.2857,28,6.41097,-67.084505929644
-64.1,32.069,29,9.03932,-66.992964718398
-64,33.8966,29,7.17309,-66.901392567645
-63.9,33.8966,29,7.40822,-66.809789371581
-63.8,31.8276,29,10.4883,-66.718155024588
-63.7,31.931,29,10.278,-66.626489421232
-63.6,32.069,29,10.2537,-66.534792456267
-63.5,33.1034,29,9.5257,-66.443064024636
-63.4,32.6207,29,9.67107,-66.35130402147
-63.3,32.2069,29,7.85757,-66.259512342091
-63.2,31.2069,29,7.27216,-66.167688882016
-63.1,30.3103,29,7.02599,-66.075833536951
-63,29.2414,29,8.12692,-65.983946202799
-62.9,29.1724,29,7.72782,-65.892026775657
-62.8,28.4828,29,7.7026,-65.800075151822
-62.7,24.2759,29,8.58527,-65.708091227787
-62.6,16.25,28,23.1191,-65.616074900245
-62.5,18.6071,28,6.82772,-65.524026066089
-62.4,17.0345,29,6.81114,-65.431944622417
-62.3,17.0345,29,5.96707,-65.339830466526
-62.2,15.3448,29,4.93729,-65.247683495922
-62.1,14.4828,29,4.57962,-65.155503608315
-62,13.8276,29,4.24322,-65.063290701621
-61.9,13.1034,29,3.86694,-64.971044673968
-61.8,12.069,29,4.0083,-64.878765423691
-61.7,10.7241,29,3.98118,-64.786452849336
-61.6,9.34483,29,3.56847,-64.694106849665
