"Pc_Latitude","Pg_Latitude","Longitude","u","v","correl"
-43.77857,-47.61764,174.49899,-12.85386,-2.22533,0.9351
-43.77415,-47.61323,180.52507,-21.68001,-1.66804,0.8299
-43.77415,-47.61323,170.42368,-16.86223,-1.66804,0.75513
-43.77415,-47.61323,160.42229,-16.86223,-1.66804,0.87011
-43.77415,-47.61323,182.17531,-19.27112,1.66804,0.74547
-43.72398,-47.56321,167.89832,-18.08289,-1.66814,0.64157
-43.72398,-47.56321,161.19739,-18.08289,-1.66814,0.66762
-43.72398,-47.56321,175.44936,-20.49394,-1.66814,0.85061
-43.72398,-47.56321,165.82303,-19.28841,-1.66814,0.77825
-43.72398,-47.56321,167.49826,-15.67183,-1.66814,0.82176
-43.71167,-47.55095,176.09927,-16.08655,-2.22551,0.93557
-43.71167,-47.55095,155.52879,-14.47789,-2.22551,0.94411
-43.71167,-47.55095,165.03056,-12.86924,-2.22551,0.91426
-43.71167,-47.55095,174.49899,-12.86924,-2.22551,0.93054
-43.69889,-47.5382,175.42436,-19.29705,0,0.75322
-43.67382,-47.5132,183.02541,-24.13211,1.66823,0.71119
-43.67382,-47.5132,136.74399,-13.27266,-1.66823,0.71177
-43.64479,-47.48425,176.09927,-16.10575,-2.22568,0.93797
-43.64479,-47.48425,163.39693,-14.49517,-2.22568,0.9264
-43.64479,-47.48425,174.49899,-12.8846,-2.22568,0.92509
-43.64479,-47.48425,155.49545,-12.8846,-2.22568,0.94306
-43.64479,-47.48425,164.99722,-11.27402,-2.22568,0.90943
-43.62367,-47.46318,165.82303,-19.32295,-1.66833,0.75573
-43.57794,-47.41756,176.09927,-16.12492,-2.22585,0.93823
-43.57794,-47.41756,174.49899,-12.89994,-2.22585,0.9161
-43.57794,-47.41756,164.99722,-11.28745,-2.22585,0.90344
-43.57794,-47.41756,166.06409,-11.28745,-2.22585,0.90285
-43.57794,-47.41756,155.46211,-11.28745,-2.22585,0.94139
-43.57354,-47.41317,182.1503,-18.13143,1.66843,0.71517
-43.52341,-47.36316,170.42368,-16.93774,-1.66853,0.66848
-43.52341,-47.36316,160.42229,-16.93774,-1.66853,0.74204
-43.52341,-47.36316,161.19739,-18.14758,-1.66853,0.56371
-43.52341,-47.36316,167.49826,-15.7279,-1.66853,0.76554
-43.5111,-47.35087,174.49899,-12.91526,-2.22603,0.90097
-43.5111,-47.35087,164.99722,-11.30085,-2.22603,0.8961
-43.5111,-47.35087,155.42879,-9.68645,-2.22603,0.93863
-43.4733,-47.31314,183.17545,-31.48377,-1.66863,0.71676
-43.4733,-47.31314,165.84802,-20.58554,1.66863,0.73869
-43.44428,-47.28418,176.1993,-21.01216,2.2262,0.93832
-43.44428,-47.28418,174.49899,-12.93056,-2.2262,0.87993
-43.44428,-47.28418,163.36359,-12.93056,-2.2262,0.91492
-43.44428,-47.28418,164.99722,-11.31424,-2.2262,0.88844
-43.44428,-47.28418,155.42879,-9.69792,-2.2262,0.93472
-43.4232,-47.26313,175.54938,-25.45176,1.66872,0.69336
-43.4232,-47.26313,136.66898,-9.69591,-1.66872,0.6818
-43.37749,-47.21749,176.23264,-22.65523,2.22638,0.93998
-43.37749,-47.21749,174.53233,-14.56407,-2.22638,0.85741
-43.37749,-47.21749,164.96388,-9.70938,-2.22638,0.8813
-43.37749,-47.21749,155.42879,-9.70938,-2.22638,0.92962
-43.37311,-47.21311,182.12531,-16.98287,1.66882,0.66737
-43.37311,-47.21311,165.87305,-21.83512,1.66882,0.71902
-43.31071,-47.1508,176.26598,-24.30207,2.22655,0.93711
-43.31071,-47.1508,164.96388,-9.72083,-2.22655,0.87489
-43.31071,-47.1508,155.39545,-8.10069,-2.22655,0.92373
-43.298,-47.13809,165.87305,-21.86407,0,0.6965
-43.27297,-47.11309,160.49728,-20.6585,-1.66902,0.53063
-43.27297,-47.11309,167.44826,-13.36727,1.66902,0.73737
-43.24396,-47.0841,174.56566,-16.22043,2.22673,0.85814
-43.24396,-47.0841,163.33025,-11.3543,-2.22673,0.89993
-43.24396,-47.0841,164.93054,-8.11022,-2.22673,0.86781
-43.24396,-47.0841,155.39545,-8.11022,-2.22673,0.91709
-43.22292,-47.06307,165.82303,-19.46042,-1.66912,0.67406
-43.17723,-47.01741,174.599,-17.8634,2.2269,0.86192
-43.17723,-47.01741,164.93054,-8.11973,-2.2269,0.85928
-43.17723,-47.01741,155.39545,-8.11973,-2.2269,0.9098
-43.17287,-47.01306,181.92526,29.21629,1.66921,0.64785
-43.17287,-47.01306,175.6994,-32.86833,1.66921,0.70738
-43.17287,-47.01306,168.27338,-36.52037,1.66921,0.59081
-43.17287,-47.01306,182.1003,-15.82549,1.66921,0.62766
-43.12284,-46.96305,136.39394,3.65524,1.66931,0.64726
-43.12284,-46.96305,165.72301,-14.62096,-1.66931,0.65531
-43.11052,-46.95072,174.599,-17.88431,2.22707,0.86369
-43.11052,-46.95072,164.93054,-8.12923,-2.22707,0.84925
-43.11052,-46.95072,155.39545,-8.12923,-2.22707,0.90201
-43.07282,-46.91303,167.32324,-7.31689,1.66941,0.74877
-43.04383,-46.88403,174.63234,-19.53292,2.22725,0.86312
-43.04383,-46.88403,163.29691,-9.76646,-2.22725,0.88485
-43.04383,-46.88403,164.93054,-8.13872,-2.22725,0.83892
-43.04383,-46.88403,155.39545,-8.13872,-2.22725,0.89404
-43.02282,-46.86302,165.673,-12.20547,-1.66951,0.64277
-42.97716,-46.81734,174.63234,-19.55567,2.22742,0.86216
-42.97716,-46.81734,164.93054,-8.14819,-2.22742,0.83038
-42.97716,-46.81734,155.36211,-6.51856,-2.22742,0.88674
-42.97282,-46.813,150.14586,-3.66484,1.66961,0.52756
-42.97282,-46.813,182.07529,-14.65934,1.66961,0.64106
-42.92284,-46.76299,181.97527,26.89887,1.6697,0.68064
-42.92284,-46.76299,175.6994,-33.01225,1.6697,0.73399
-42.92284,-46.76299,168.32338,-39.12563,1.6697,0.77495
-42.91051,-46.75065,174.63234,-19.57838,2.2276,0.86189
-42.87287,-46.71298,136.31892,7.34243,1.6698,0.65935
-42.87287,-46.71298,165.623,-9.78991,1.6698,0.64618
-42.87287,-46.71298,167.29823,-6.11869,1.6698,0.77565
-42.84388,-46.68396,164.86386,-4.90026,2.22777,0.82763
-42.84388,-46.68396,155.26208,-1.63342,2.22777,0.8839
-42.77727,-46.61727,176.23264,-22.89433,2.22794,0.86508
-42.77727,-46.61727,174.599,-17.9884,2.22794,0.86407
-42.77727,-46.61727,164.86386,-4.90593,2.22794,0.83392
-42.77727,-46.61727,163.16354,-3.27062,2.22794,0.88152
-42.77727,-46.61727,155.26208,-1.63531,2.22794,0.88356
-42.77296,-46.61295,182.05029,-13.48448,1.67,0.68109
-42.77296,-46.61295,165.623,-9.80689,1.67,0.66655
-42.72302,-46.56293,180.35005,-13.49613,1.67009,0.73698
-42.72302,-46.56293,150.14586,-3.68076,1.67009,0.66038
-42.71069,-46.55057,176.1993,-21.28352,2.22812,0.88147
-42.71069,-46.55057,174.56566,-16.37194,2.22812,0.86609
-42.71069,-46.55057,164.83052,-3.27439,2.22812,0.83932
-42.71069,-46.55057,165.89738,-3.27439,2.22812,0.87866
-42.71069,-46.55057,155.22874,0,2.22812,0.88322
-42.6774,-46.51723,164.83052,-3.27627,0,0.84233
-42.6731,-46.51292,182.02528,24.5596,1.67019,0.63389
-42.6731,-46.51292,175.52438,-24.5596,1.67019,0.78458
-42.6731,-46.51292,168.34837,-40.52333,1.67019,0.88803
-42.6731,-46.51292,165.59801,-8.59586,1.67019,0.69398
-42.6731,-46.51292,167.29823,-6.1399,1.67019,0.80151
-42.64412,-46.48388,176.16595,-19.66892,2.22829,0.89505
-42.64412,-46.48388,174.56566,-16.39077,2.22829,0.86874
-42.64412,-46.48388,163.19688,-4.91723,-2.22829,0.88486
-42.64412,-46.48388,155.22874,0,2.22829,0.88235
-42.62319,-46.46291,136.44395,1.22904,1.67029,0.66248
-42.61085,-46.45054,164.83052,-3.28003,0,0.84597
-42.61085,-46.45054,155.26208,-1.64002,0,0.88134
-42.57758,-46.41719,176.16595,-19.69148,2.22846,0.90459
-42.57758,-46.41719,174.599,-18.05052,2.22846,0.87133
-42.57758,-46.41719,164.86386,-4.92287,-2.22846,0.84914
-42.57758,-46.41719,165.93073,-4.92287,-2.22846,0.87881
-42.57758,-46.41719,155.26208,-1.64096,-2.22846,0.87951
-42.57329,-46.41289,182.05029,-13.53103,1.67039,0.71149
-42.57329,-46.41289,165.59801,-8.61066,1.67039,0.71631
-42.51105,-46.3505,174.63234,-19.71401,2.22864,0.87245
-42.51105,-46.3505,176.13261,-18.07118,2.22864,0.91092
-42.51105,-46.3505,164.86386,-4.9285,-2.22864,0.84839
-42.51105,-46.3505,155.32877,-4.9285,-2.22864,0.87763
-42.49846,-46.33787,150.17085,-4.92671,0,0.6769
-42.49846,-46.33787,165.573,-7.39006,0,0.72631
-42.49846,-46.33787,167.34824,-8.62174,0,0.80096
-42.4778,-46.31715,174.599,-18.08149,0,0.87056
-42.47352,-46.31286,180.30003,-11.08983,1.67058,0.75695
-42.47352,-46.31286,170.44868,-18.48306,1.67058,0.89639
-42.47352,-46.31286,161.12238,-14.78645,1.67058,0.78359
-42.44859,-46.28786,175.34935,-16.0255,0,0.72417
-42.44455,-46.28381,174.599,-18.0918,-2.22881,0.86485
-42.44455,-46.28381,176.03259,-13.15767,2.22881,0.91596
-42.44455,-46.28381,164.8972,-6.57884,-2.22881,0.83906
-42.44455,-46.28381,163.23022,-6.57884,-2.22881,0.87913
-42.42365,-46.26285,182.62537,-4.93303,1.67068,0.58237
-42.42365,-46.26285,175.29935,-13.56583,1.67068,0.87881
-42.42365,-46.26285,167.97333,-22.19863,1.67068,0.9219
-42.42365,-46.26285,141.76968,17.2656,-1.67068,0.71643
-42.42365,-46.26285,136.56895,-4.93303,-1.67068,0.62749
-42.37807,-46.21712,174.63234,-19.75898,-2.22899,0.85649
-42.37807,-46.21712,175.96593,-9.87949,2.22899,0.9202
-42.37807,-46.21712,164.93054,-8.23291,-2.22899,0.82082
-42.3738,-46.21284,181.95027,-8.64017,1.67078,0.69612
-42.34483,-46.18377,175.96593,-9.8851,0,0.92169
-42.32396,-46.16282,161.12238,-14.82433,-1.67087,0.81568
-42.32396,-46.16282,167.34824,-8.64752,-1.67087,0.77237
-42.31161,-46.15043,174.63234,-19.78142,-2.22916,0.84537
-42.31161,-46.15043,175.96593,-9.89071,-2.22916,0.92244
-42.31161,-46.15043,164.93054,-8.24226,-2.22916,0.7985
-42.27413,-46.11281,180.25005,-8.65488,-1.67097,0.70691
-42.27413,-46.11281,170.37366,-14.83693,-1.67097,0.92472
-42.27413,-46.11281,150.22086,-7.41846,-1.67097,0.61668
-42.24516,-46.08373,174.63234,-19.80383,-2.22933,0.83452
-42.24516,-46.08373,175.96593,-9.90191,-2.22933,0.92242
-42.24516,-46.08373,164.93054,-8.25159,-2.22933,0.77585
-42.24516,-46.08373,163.23022,-6.60128,-2.22933,0.85017
-42.22431,-46.0628,181.90025,30.9365,-1.67107,0.54578
-42.22431,-46.0628,167.87331,-17.32444,-1.67107,0.94125
-42.22431,-46.0628,181.92526,-7.42476,-1.67107,0.65694
-42.22431,-46.0628,175.22433,-9.89968,-1.67107,0.68127
-42.17874,-46.01704,174.63234,-19.82621,-2.22951,0.82632
-42.17874,-46.01704,164.96388,-9.9131,-2.22951,0.75453
-42.17874,-46.01704,175.96593,-9.9131,-2.22951,0.9182
-42.1745,-46.01278,175.22433,-9.90806,1.67117,0.91742
-42.1247,-45.96277,161.12238,-14.87466,-1.67126,0.8057
-42.1247,-45.96277,136.04388,21.07243,1.67126,0.60843
-42.1247,-45.96277,167.34824,-8.67688,-1.67126,0.71604
-42.11234,-45.95035,174.63234,-19.84855,-2.22968,0.82087
-42.11234,-45.95035,164.93054,-8.27023,-2.22968,0.73607
-42.11234,-45.95035,175.93259,-8.27023,-2.22968,0.91176
-42.04597,-45.88366,174.63234,-19.87087,-2.22985,0.81599
-42.04597,-45.88366,175.93259,-8.27953,-2.22985,0.90606
-42.02515,-45.86274,170.29865,-11.17481,-1.67146,0.90432
-42.02515,-45.86274,150.29588,-11.17481,-1.67146,0.51329
-41.97961,-45.81697,174.599,-18.2354,-2.23003,0.8091
-41.97961,-45.81697,164.86386,-4.97329,2.23003,0.75281
-41.97961,-45.81697,175.86591,-4.97329,-2.23003,0.90243
-41.97961,-45.81697,163.1302,-1.65776,2.23003,0.83072
-41.97539,-45.81273,167.8233,-14.91227,-1.67156,0.91752
-41.97539,-45.81273,179.79997,13.66958,1.67156,0.6622
-41.97539,-45.81273,181.80025,-1.24269,1.67156,0.62225
-41.92564,-45.76271,182.2003,16.16852,1.67165,0.58614
-41.92564,-45.76271,175.17433,-7.46239,1.67165,0.91857
-41.92564,-45.76271,161.12238,-14.92478,-1.67165,0.78443
-41.92564,-45.76271,174.74927,13.68105,1.67165,0.65436
-41.91327,-45.75028,155.32877,-4.97885,2.2302,0.75906
-41.91327,-45.75028,175.79922,-1.65962,-2.2302,0.89912
-41.91327,-45.75028,164.76384,0,2.2302,0.77751
-41.8759,-45.7127,135.9939,23.6507,1.67175,0.58784
-41.8759,-45.7127,167.12321,2.48955,1.67175,0.66885
-41.84695,-45.68359,175.76588,0,-2.23037,0.89483
-41.84695,-45.68359,174.19893,1.66147,2.23037,0.81276
-41.84695,-45.68359,164.69717,3.32294,2.23037,0.79505
-41.84695,-45.68359,154.79533,21.59911,2.23037,0.75158
-41.78066,-45.6169,175.66586,4.98996,-2.23055,0.89225
-41.78066,-45.6169,174.09891,6.65328,2.23055,0.82542
-41.78066,-45.6169,162.96352,6.65328,2.23055,0.84918
-41.78066,-45.6169,164.59715,8.3166,2.23055,0.80757
-41.78066,-45.6169,154.76199,23.28648,2.23055,0.73855
-41.77645,-45.61267,170.22363,-7.48112,-1.67195,0.85535
-41.77645,-45.61267,181.50021,13.71539,1.67195,0.72609
-41.72675,-45.56266,175.14932,-6.23946,-1.67204,0.89186
-41.72675,-45.56266,167.74831,-11.23103,-1.67204,0.87138
-41.72675,-45.56266,179.77496,14.9747,1.67204,0.79733
-41.72675,-45.56266,161.04736,-11.23103,-1.67204,0.75978
-41.71438,-45.5502,175.56586,9.991,-2.23072,0.89697
-41.71438,-45.5502,173.99889,11.65617,2.23072,0.83946
-41.71438,-45.5502,165.53065,14.9865,2.23072,0.85688
-41.71438,-45.5502,164.43045,16.65167,2.23072,0.82289
-41.71438,-45.5502,154.76199,23.31234,2.23072,0.72205
-41.67706,-45.51264,182.2253,14.98715,1.67214,0.75999
-41.67706,-45.51264,174.72427,14.98715,1.67214,0.77854
-41.67706,-45.51264,135.94388,26.22751,-1.67214,0.55122
-41.67706,-45.51264,165.14793,13.73822,1.67214,0.68487
-41.67706,-45.51264,166.89818,13.73822,1.67214,0.71185
-41.64812,-45.48351,175.49918,13.33609,-2.23089,0.90557
-41.64812,-45.48351,173.93221,15.0031,2.23089,0.85708
-41.64812,-45.48351,164.39711,18.33713,2.23089,0.83859
-41.64812,-45.48351,154.79533,21.67115,2.23089,0.71054
-41.62738,-45.46263,160.69733,-8.74976,-1.67224,0.68216
-41.61501,-45.45017,162.79681,15.0114,0,0.86526
-41.58189,-45.41682,175.46584,15.01968,-2.23106,0.91282
-41.58189,-45.41682,173.89886,16.68854,2.23106,0.87497
-41.58189,-45.41682,164.39711,18.35739,2.23106,0.85097
-41.58189,-45.41682,154.82867,20.02624,2.23106,0.70896
-41.57771,-45.41261,181.4752,15.01201,1.67234,0.81514
-41.57771,-45.41261,165.12292,15.01201,1.67234,0.73656
-41.54878,-45.38348,165.49731,16.69774,0,0.87763
-41.54878,-45.38348,154.86201,18.36751,0,0.71754
-41.52806,-45.3626,160.92236,-5.00814,-1.67243,0.73739
-41.51568,-45.35013,175.46584,15.03624,-2.23124,0.91724
-41.51568,-45.35013,164.39711,18.37762,2.23124,0.86034
-41.51568,-45.35013,173.86552,18.37762,2.23124,0.88871
-41.50323,-45.33759,170.17365,-5.01021,0,0.7876
-41.48258,-45.31678,154.86201,18.38773,0,0.73178
-41.47841,-45.31259,175.09932,-3.7592,-1.67253,0.85625
-41.47841,-45.31259,167.62328,-5.01227,-1.67253,0.81016
-41.47841,-45.31259,179.77496,15.03682,1.67253,0.84229
-41.47841,-45.31259,160.64731,-6.26534,-1.67253,0.68713
-41.47841,-45.31259,165.12292,15.03682,1.67253,0.76215
-41.47841,-45.31259,166.89818,13.78375,1.67253,0.72502
-41.44948,-45.28344,154.89536,16.7253,-2.23141,0.74455
-41.44948,-45.28344,175.4325,16.7253,-2.23141,0.91877
-41.44948,-45.28344,164.39711,18.39783,2.23141,0.86682
-41.44948,-45.28344,173.86552,18.39783,2.23141,0.89683
-41.42878,-45.26257,182.2253,15.0492,1.67263,0.77879
-41.42878,-45.26257,174.72427,15.0492,1.67263,0.82818
-41.41639,-45.25009,173.89886,16.73448,0,0.89994
-41.41639,-45.25009,162.76347,16.73448,0,0.87389
-41.38331,-45.21675,154.89536,16.74364,-2.23158,0.7584
-41.38331,-45.21675,164.39711,18.41801,2.23158,0.87164
-41.37915,-45.21256,181.4752,15.06157,1.67272,0.81621
-41.37915,-45.21256,165.12292,15.06157,1.67272,0.76352
-41.35023,-45.1834,173.89886,16.75281,0,0.89997
-41.35023,-45.1834,175.4325,16.75281,0,0.91882
-41.32955,-45.16255,160.77232,2.51232,-1.67282,0.7241
-41.31716,-45.15006,165.49731,16.76196,2.23176,0.88554
-41.31716,-45.15006,164.39711,18.43816,2.23176,0.87643
-41.30474,-45.13754,160.42229,5.0267,0,0.70162
-41.30474,-45.13754,166.89818,13.82343,0,0.70145
-41.28409,-45.11671,154.9287,15.094,0,0.77215
-41.27995,-45.11253,165.14793,13.82908,1.67292,0.75483
-41.25103,-45.08336,173.89886,16.78026,2.23193,0.90206
-41.25103,-45.08336,175.4325,16.78026,2.23193,0.92034
-41.25103,-45.08336,164.39711,18.45828,2.23193,0.88264
-41.23036,-45.06252,175.02431,0,-1.67301,0.86411
-41.23036,-45.06252,167.37325,7.5493,-1.67301,0.76811
-41.23036,-45.06252,179.77496,15.0986,1.67301,0.8331
-41.23036,-45.06252,169.82359,12.58217,1.67301,0.79092
-41.23036,-45.06252,159.69717,18.87326,1.67301,0.56967
-41.18491,-45.01667,154.96204,13.43882,2.2321,0.794
-41.18491,-45.01667,173.93221,15.11867,2.2321,0.90634
-41.18491,-45.01667,175.46584,15.11867,2.2321,0.92338
-41.18491,-45.01667,164.43045,16.79852,2.2321,0.89108
-41.18491,-45.01667,162.76347,16.79852,2.2321,0.87849
-41.18078,-45.0125,182.2253,15.11092,1.67311,0.72212
-41.18078,-45.0125,160.37228,7.55546,-1.67311,0.71544
-41.18078,-45.0125,181.50021,13.85168,1.67311,0.79062
-41.18078,-45.0125,174.72427,15.11092,1.67311,0.83854
-41.18078,-45.0125,165.17294,12.59244,1.67311,0.75592
-41.13122,-44.96249,160.69733,6.30135,-1.67321,0.71682
-41.11882,-44.94998,155.02872,10.09006,2.23227,0.81779
-41.11882,-44.94998,173.96555,13.45341,2.23227,0.91175
-41.11882,-44.94998,165.53065,15.13509,2.23227,0.8947
-41.11882,-44.94998,175.46584,15.13509,2.23227,0.9272
-41.11882,-44.94998,164.43045,16.81677,2.23227,0.89943
-41.08166,-44.91248,165.19794,11.35164,1.67331,0.78044
-41.08166,-44.91248,166.89818,13.87423,1.67331,0.70305
-41.05276,-44.88329,155.06206,8.41749,2.23244,0.8395
-41.05276,-44.88329,173.96555,13.46799,2.23244,0.91699
-41.05276,-44.88329,175.49918,13.46799,2.23244,0.92898
-41.05276,-44.88329,164.43045,16.83498,2.23244,0.90661
-41.03212,-44.86246,169.9236,7.5739,-1.6734,0.77672
-41.03212,-44.86246,159.87221,10.09854,-1.6734,0.62629
-41.03212,-44.86246,160.37228,7.5739,-1.6734,0.69061
-40.9867,-44.8166,155.02872,10.1119,2.23262,0.85488
-40.9867,-44.8166,173.96555,13.48254,2.23262,0.9218
-40.9867,-44.8166,162.83015,13.48254,2.23262,0.8948
-40.9867,-44.8166,175.46584,15.16786,2.23262,0.9294
-40.9867,-44.8166,164.43045,16.85317,2.23262,0.91284
-40.98259,-44.81245,174.99931,1.26334,-1.6735,0.84935
-40.98259,-44.81245,167.37325,7.58004,-1.6735,0.65413
-40.98259,-44.81245,179.77496,15.16007,1.6735,0.8301
-40.98259,-44.81245,181.50021,13.89673,1.6735,0.80855
-40.98259,-44.81245,165.17294,12.63339,1.6735,0.81983
-40.93308,-44.76243,182.2003,16.43669,1.6736,0.73863
-40.93308,-44.76243,160.69733,6.3218,-1.6736,0.64445
-40.93308,-44.76243,174.72427,15.17233,1.6736,0.85639
-40.92067,-44.74991,154.99538,11.80994,2.23279,0.86578
-40.92067,-44.74991,165.53065,15.18421,2.23279,0.91388
-40.92067,-44.74991,173.93221,15.18421,2.23279,0.92706
-40.92067,-44.74991,164.43045,16.87134,2.23279,0.918
-40.92067,-44.74991,175.4325,16.87134,2.23279,0.93086
-40.88357,-44.71242,160.37228,7.59228,-1.67369,0.58811
-40.88357,-44.71242,165.14793,13.91919,1.67369,0.85209
-40.88357,-44.71242,166.87318,15.18457,1.67369,0.74411
-40.85467,-44.68322,154.96204,13.51158,2.23296,0.8744
-40.85467,-44.68322,164.43045,16.88948,2.23296,0.92138
-40.85467,-44.68322,173.89886,16.88948,2.23296,0.93199
-40.85467,-44.68322,175.4325,16.88948,2.23296,0.93421
-40.82167,-44.64987,162.79681,15.20869,0,0.90466
-40.80933,-44.6374,181.4752,15.20291,0,0.80705
-40.80933,-44.6374,165.14793,13.936,0,0.85954
-40.78868,-44.61653,154.9287,15.21684,2.23313,0.88039
-40.78868,-44.61653,173.89886,16.90759,2.23313,0.93391
-40.78868,-44.61653,164.39711,18.59835,2.23313,0.92269
-40.78868,-44.61653,175.39915,18.59835,2.23313,0.93787
-40.78459,-44.61239,169.79858,13.94159,-1.67389,0.6543
-40.75569,-44.58318,154.9287,15.22498,0,0.88228
-40.75569,-44.58318,165.49731,16.91664,0,0.92105
-40.75569,-44.58318,173.89886,16.91664,0,0.93679
-40.75569,-44.58318,175.4325,16.91664,0,0.93948
-40.73512,-44.56238,174.29921,36.7846,-1.67398,0.69694
-40.73512,-44.56238,179.69997,19.02652,1.67398,0.81483
-40.73512,-44.56238,159.74718,16.48965,1.67398,0.64126
-40.73512,-44.56238,149.62077,22.83182,1.67398,0.68458
-40.73512,-44.56238,165.12292,15.22121,-1.67398,0.85132
-40.72271,-44.54983,173.93221,15.23312,-2.23331,0.9375
-40.72271,-44.54983,164.39711,18.61825,2.23331,0.92133
-40.68973,-44.51649,154.89536,16.93472,0,0.88253
-40.68973,-44.51649,164.39711,18.62819,0,0.9202
-40.68973,-44.51649,175.39915,18.62819,0,0.94144
-40.68566,-44.51237,182.17529,17.77231,1.67408,0.8032
-40.68566,-44.51237,174.64925,19.04176,1.67408,0.85734
-40.68566,-44.51237,166.82317,17.77231,1.67408,0.75053
-40.65676,-44.48314,154.9287,15.24937,-2.23348,0.87897
-40.65676,-44.48314,164.43045,16.94375,-2.23348,0.91541
-40.65676,-44.48314,173.89886,16.94375,-2.23348,0.93407
-40.65676,-44.48314,162.76347,16.94375,-2.23348,0.90416
-40.65676,-44.48314,175.4325,16.94375,-2.23348,0.94191
-40.63621,-44.46235,181.4502,16.51605,-1.67418,0.75765
-40.61149,-44.43734,165.07294,17.79361,0,0.82785
-40.59084,-44.41645,173.89886,16.96178,-2.23365,0.92599
-40.59084,-44.41645,154.89536,16.96178,-2.23365,0.87225
-40.59084,-44.41645,165.46397,18.65796,-2.23365,0.91591
-40.59084,-44.41645,175.39915,18.65796,-2.23365,0.93626
-40.55788,-44.38311,164.36377,20.36495,0,0.90802
-40.53734,-44.36232,159.97221,27.99481,1.67437,0.58339
-40.52493,-44.34976,173.86552,18.67778,-2.23382,0.91592
-40.52493,-44.34976,175.36581,20.37576,-2.23382,0.92454
-40.48793,-44.31231,179.62495,22.92305,1.67447,0.801
-40.48793,-44.31231,169.52354,28.01706,1.67447,0.76975
-40.48793,-44.31231,159.67218,20.37605,1.67447,0.82492
-40.48793,-44.31231,149.57079,25.47006,1.67447,0.90453
-40.48793,-44.31231,160.29726,26.74356,1.67447,0.67081
-40.48793,-44.31231,164.97292,22.92305,1.67447,0.83602
-40.48793,-44.31231,166.72314,22.92305,1.67447,0.75855
-40.45904,-44.28307,173.83218,20.39734,-2.23399,0.90603
-40.45904,-44.28307,154.79533,22.09712,2.23399,0.86603
-40.45904,-44.28307,164.29709,23.7969,2.23399,0.90205
-40.43853,-44.2623,182.1003,21.66673,1.67456,0.86287
-40.43853,-44.2623,174.42422,30.58832,1.67456,0.70536
-40.43853,-44.2623,166.92319,30.58832,1.67456,0.7316
-40.43853,-44.2623,174.57425,22.94124,1.67456,0.87279
-40.42611,-44.24972,175.29913,23.80947,0,0.91534
-40.39318,-44.21638,162.63011,23.82204,2.23416,0.901
-40.39318,-44.21638,154.72865,25.52362,2.23416,0.86876
-40.39318,-44.21638,164.23041,27.22519,2.23416,0.90705
-40.38914,-44.21228,159.9472,29.33702,1.67466,0.74683
-40.38914,-44.21228,135.96889,25.51045,1.67466,0.72354
-40.38914,-44.21228,164.94791,24.23493,1.67466,0.86557
-40.36025,-44.18303,175.23245,27.23954,0,0.92242
-40.32733,-44.14968,165.33061,25.55052,2.23434,0.91691
-40.32733,-44.14968,173.73218,25.55052,2.23434,0.90652
-40.32733,-44.14968,154.69531,27.25389,2.23434,0.87834
-40.32733,-44.14968,164.19707,28.95726,2.23434,0.9179
-40.29442,-44.11634,164.19707,28.97248,0,0.93037
-40.29442,-44.11634,175.19911,28.97248,0,0.9363
-40.29038,-44.11225,160.24725,29.38338,1.67485,0.805
-40.29038,-44.11225,164.9229,25.55076,1.67485,0.89711
-40.29038,-44.11225,166.67316,25.55076,1.67485,0.81441
-40.2657,-44.08725,159.64717,21.7267,0,0.86584
-40.2657,-44.08725,149.54578,26.83887,0,0.94632
-40.26151,-44.08299,173.69884,27.28254,2.23451,0.91467
-40.26151,-44.08299,154.66197,28.9877,2.23451,0.88897
-40.24103,-44.06224,179.57494,25.57089,1.67495,0.89007
-40.24103,-44.06224,169.49854,29.40652,1.67495,0.85632
-40.24103,-44.06224,159.9472,29.40652,1.67495,0.82086
-40.2286,-44.04965,164.19707,29.00291,0,0.93838
-40.2286,-44.04965,154.66197,29.00291,0,0.90069
-40.2286,-44.04965,175.19911,29.00291,0,0.94745
-40.21635,-44.03723,174.52425,25.58094,0,0.91289
-40.1957,-44.0163,162.56343,27.31116,2.23468,0.91784
-40.1957,-44.0163,164.19707,29.0181,-2.23468,0.94129
-40.1957,-44.0163,173.6655,29.0181,2.23468,0.91947
-40.19168,-44.01222,182.05029,24.31144,1.67504,0.94952
-40.19168,-44.01222,174.47423,28.15008,1.67504,0.77705
-40.19168,-44.01222,166.92319,30.70918,1.67504,0.84113
-40.19168,-44.01222,164.9229,25.59099,1.67504,0.91868
-40.16281,-43.98296,165.26393,29.03329,0,0.93138
-40.16281,-43.98296,173.6655,29.03329,0,0.92323
-40.16281,-43.98296,154.66197,29.03329,0,0.90879
-40.16281,-43.98296,175.19911,29.03329,0,0.95389
-40.14235,-43.96221,135.94388,26.89162,1.67514,0.84274
-40.12992,-43.94961,164.19707,29.04846,-2.23485,0.94246
-40.12992,-43.94961,154.66197,29.04846,-2.23485,0.91296
-40.11768,-43.93721,159.92221,30.74531,0,0.82507
-40.11768,-43.93721,160.22226,30.74531,0,0.82087
-40.11768,-43.93721,164.9229,25.62109,0,0.9267
-40.09703,-43.91626,175.23245,27.354,0,0.95654
-40.09703,-43.91626,173.6655,29.06363,0,0.92446
